,case_id,submitter_id,MKI67_tpm_unst,ERBB2_tpm_unst,ESR1_tpm_unst,PGR_tpm_unst
926,62d70067-ff77-4f95-8b69-f537abaf74ce,TCGA-D8-A1J8,47.4923,29.5346,355.3437,1.5466
927,6397d7bc-9cb1-4a84-81ad-76954e0a8cee,TCGA-GM-A4E0,2.5387,56.5094,40.8784,12.0822
928,6412854a-f874-469e-9d1f-8bd3ae5bd41d,TCGA-A8-A08R,63.4818,174.6678,0.696,0.4391
929,6429c443-8ac3-407f-bb9c-66420b904bbf,TCGA-E2-A573,31.5898,42.5154,0.4084,0.1969
930,6439621e-da61-4723-91cc-c5d87d0a4abc,TCGA-AR-A0TV,41.9602,60.1906,611.4407,55.6665
931,3ecb0147-276d-486c-9af0-ce437c24ba83,TCGA-BH-A0BR,31.3888,110.539,21.9274,0.7658
932,3efa245d-177d-4ef9-94f7-f554c54e345e,TCGA-A8-A0A1,30.3025,124.4114,394.3063,19.4112
933,408cb583-6dc3-4698-8bd2-e284042bd5ef,TCGA-E9-A1RH,34.8427,63.0279,1.3592,0.5086
934,417dea5f-f68e-4dab-940e-43ae8c67e5e6,TCGA-BH-A1EV,38.0445,1898.057,117.049,1.7776
935,418c11e8-2670-48d5-bbf5-95b46bff1201,TCGA-A2-A4S3,60.7133,88.6073,175.3921,22.4193
936,4229e432-6ac5-49d2-b58a-e8713ddb79bd,TCGA-AR-A2LQ,11.3744,181.9651,24.2175,3.4822
937,42621dfa-abfd-4c7d-8bc5-a02a09d1c2b4,TCGA-C8-A12Z,67.0526,5893.2766,0.6031,0.2522
938,b8b6cebc-26dc-43ae-a94a-20da6018f7ae,TCGA-C8-A133,3.8984,86.0061,142.3374,43.3401
939,b956df1b-bc77-4bdb-a5bd-5dda7b4c8da7,TCGA-E9-A22B,8.5561,81.7153,133.6251,0.6723
940,b95eef8a-205f-4cf8-9d3c-ae51d406e1e0,TCGA-E9-A228,86.1622,564.478,426.6224,0.5409
941,b97bf89a-7a85-4eef-ae7e-f787aead1f0a,TCGA-BH-A1FC,72.2835,23.0627,0.7106,0.1318
942,97b5f490-1cd9-4833-b903-5f4c6e45670d,TCGA-C8-A12U,30.0547,65.1121,57.5872,0.8612
943,9848307d-1bd5-40c1-b655-a33297aaf74f,TCGA-AR-A1AI,91.1135,71.2737,7.3055,0.0642
944,9857be0c-aeca-4a43-90b1-0535bd08e086,TCGA-B6-A2IU,18.3698,251.4837,144.4061,80.3404
945,98e0b4de-52fc-4945-9bf5-11e29368f939,TCGA-AR-A1AQ,27.6523,51.7513,1.4278,0.0671
946,98e709e7-e195-4b37-9537-f6081affb609,TCGA-A7-A6VW,56.0953,51.2286,3.301,0.0694
947,991e1427-3c01-423d-abfd-4584302ca72c,TCGA-A2-A0SW,29.0464,12.6768,73.9797,7.5463
948,993103b1-e5a1-4c33-8629-be53ebc41d64,TCGA-A8-A094,56.7175,77.6628,17.0352,3.2283
949,9938ce5c-e74e-446e-a932-f096f85cc3b1,TCGA-AQ-A04J,60.8348,47.7474,2.3102,0.9125
950,994ca1f5-ad10-44ec-aa21-71fc2940653b,TCGA-E9-A1N9,79.6382,72.6461,281.7931,1.9361
951,995fdab7-7284-4d33-befa-ec22aa7c6479,TCGA-A8-A0A7,14.9412,666.1681,6.4675,1.8323
952,b7f74ae1-6f58-447c-be50-a7666eb19d9a,TCGA-AO-A1KR,32.282,66.1999,0.5863,0.2147
953,b8a44fdf-9cb9-4123-9ab0-4bc198921fee,TCGA-OL-A5RU,3.808,228.6691,312.7242,17.1402
954,b8a615f9-d19b-4b09-8ec8-0674e5c648cd,TCGA-C8-A12N,7.0996,68.6715,164.3056,66.5192
955,b8aefc48-4a6e-4254-a57f-5f688399b582,TCGA-LL-A5YO,18.0985,70.4861,0.6134,0.1989
956,7fe4670d-4626-459d-869b-ab15f478c6a7,TCGA-A8-A08A,13.247,157.3039,283.4721,52.7699
957,80419545-4e5d-4baf-8948-f84589b5ef3e,TCGA-D8-A4Z1,6.6609,223.8895,45.6904,52.2526
958,805bfe39-3695-43c2-93e4-d66d0559b89f,TCGA-A2-A1FZ,19.7352,193.6928,332.9077,108.5608
959,807b62ed-d3f7-4211-83be-754386ff2c96,TCGA-E9-A3HO,11.988,74.2016,63.6478,15.1384
960,8183f0fb-2303-4d7b-bccd-55e5031fc7df,TCGA-AC-A6IW,32.5033,35.4135,1.4212,0.2186
961,81b70c58-4a12-448c-a594-2ade44f6a0ae,TCGA-AC-A3TN,3.4927,205.6949,227.4379,19.2363
962,81e32f39-3aa0-468b-87ed-dd2eb6165ddf,TCGA-EW-A1P0,25.1026,9.878,135.4702,0.4857
963,81e7a3d3-be70-4834-8018-4d2cc077a4e6,TCGA-A8-A09Z,21.2296,206.6126,156.6902,0.0404
964,f801aeed-dc43-49d7-a319-84c8851979d9,TCGA-E2-A10B,24.6374,106.5658,337.3879,22.8872
965,f81ac8a2-4ce6-439e-b027-1c0bfc88ceaa,TCGA-OL-A66P,4.836,102.4417,0.7442,0.1535
966,f83b866b-0b2e-4bba-9367-be6dccf56232,TCGA-E2-A2P6,20.5644,141.4335,250.8762,0.8758
967,f89588e9-ca73-4465-a7fb-7246edb45e3a,TCGA-XX-A899,17.9912,163.4713,40.5601,152.3106
968,f954de05-1b44-4087-8933-6cc72d81028d,TCGA-E9-A1N5,62.3817,115.347,22.6642,53.3325
969,f9eb88f7-9293-46bf-ace4-a746e4ff80dc,TCGA-A8-A086,30.5158,79.9166,238.186,278.3367
970,fac173a8-1613-4bd4-87ba-83a2cfe8a37d,TCGA-AC-A3EH,10.5046,296.7678,118.6687,0.3784
971,fb356957-f620-4d99-b675-1355a1d9f932,TCGA-E2-A14O,17.6586,88.5267,218.6589,105.3142
972,fb3607eb-858e-4ecd-8477-95140658c6d2,TCGA-E9-A249,28.7111,167.9679,171.237,299.908
973,fb57c598-b45b-478a-9d34-ca1f050d5b7c,TCGA-BH-A0DS,5.3571,103.4718,111.5382,25.3833
974,fbee40f1-d6d8-4156-8d42-36e09bb9f095,TCGA-S3-A6ZF,36.8939,134.5088,236.1924,9.9024
975,fc18d029-9be2-4fa0-9aef-6d647dc55f0b,TCGA-D8-A147,84.5675,98.6787,0.5466,0.3307
976,fcef8cb5-fb2c-4bfb-82cd-6b9f3145182c,TCGA-BH-A0HP,22.8922,100.7609,173.3383,2.7349
977,fd0b1b8b-1a76-480a-b61c-d176e4e02c6b,TCGA-B6-A40C,23.0839,140.743,21.4284,40.4395
978,fe15c48b-116d-461e-9b40-68514730fd18,TCGA-A2-A0CP,1.9973,85.5183,48.3719,92.057
979,fe2cd610-aa52-4789-ac62-7683281bb22f,TCGA-PL-A8LX,3.3625,167.5972,369.1274,28.576
980,fe7f74b8-20f4-4471-91dc-4cca8c68e5c0,TCGA-A2-A3XZ,22.3307,3248.2314,1.1005,0.8673
981,fec0da58-1047-44d2-b6d1-c18cceed43dc,TCGA-E9-A295,13.4011,113.6274,58.7952,23.9819
982,ff0f875f-113a-4c0f-8c0a-4259cd496e6d,TCGA-C8-A26W,27.5085,341.5401,127.2775,46.7614
983,bef7b135-a727-45e8-850a-cc4cd56c49aa,TCGA-AO-A0JJ,25.666,69.0459,230.1653,48.5659
984,bf3b1481-ae31-4406-b084-b6cc1d7163e3,TCGA-BH-A1FR,3.5144,83.1927,116.3867,21.8022
985,bfd49783-1767-469b-9d79-7822301c5efc,TCGA-BH-A18F,70.3306,68.0439,67.9961,4.8589
986,bfd55808-dddd-44c3-97d7-41600497b992,TCGA-B6-A0RI,53.5509,101.0934,181.6919,223.1631
987,c0427237-b476-4af4-b664-7bd479922ea5,TCGA-A2-A0EU,17.5631,117.0857,297.5869,217.5594
988,e783e518-c1e5-4eac-8eaf-e2d65ccd9692,TCGA-S3-AA15,16.6946,14.3524,1.4232,0.3695
989,8218119a-f68b-4ea7-9ee4-5e2edc2ae342,TCGA-E9-A245,14.5013,96.7643,81.0675,58.3714
990,82ec33dd-e783-4c74-9a87-797a699e11df,TCGA-AQ-A1H3,32.1388,311.4961,226.9331,132.6161
991,8332806e-f547-4aae-89af-6d5bec831fd2,TCGA-BH-A0HO,22.9691,110.0611,102.7968,85.4152
992,83f26720-007c-42c9-a7de-7484bf8afa89,TCGA-C8-A12O,35.035,99.6609,94.3424,27.613
993,83f943c7-3975-4b4f-985d-9c057741793b,TCGA-AQ-A04H,32.057,616.532,544.8953,0.5561
994,843c8f16-5e59-40d4-9ecc-8a75375156f6,TCGA-A2-A4S1,6.7376,2.3136,1.205,0.0396
995,844ad251-3ee4-42f6-ad00-59a7a1670eea,TCGA-BH-A0HY,12.6576,2317.387,101.6056,0.6866
996,848773a3-2f4a-4186-ab3f-de667129accf,TCGA-EW-A1PF,25.0159,106.4117,247.3777,8.5468
997,84a88e8d-1e65-4b88-aae6-bf4c7a7e4c33,TCGA-A2-A0YE,41.4259,111.8765,0.2322,0.2935
998,8539e15f-ba40-4219-aaeb-08d0ab101311,TCGA-B6-A40B,14.2157,193.373,43.8559,27.6456
999,8577ffcb-242e-40e2-98d4-2831d952be34,TCGA-AO-A125,10.5217,86.3054,380.8119,220.5398
1000,2dc1cec9-925a-417f-9e21-3c2143e711b4,TCGA-BH-A42U,2.7404,116.5553,29.307,6.1036
1001,2e1e3bf0-1708-4b65-936c-48b89eb8966a,TCGA-AN-A049,40.8068,279.4578,440.6878,45.449
1002,2e243f0e-9d7d-4cb0-9678-70607f90430a,TCGA-A7-A13H,7.9464,230.5442,158.1996,24.492
1003,316e021c-5175-4ab3-bdb6-2bf9683f657a,TCGA-AN-A041,27.2815,314.1924,103.2418,0.7856
1004,31c31cce-1b4d-4f12-922f-84f389403170,TCGA-A8-A079,93.5361,70.5741,376.1903,30.6357
1005,324bcba2-f6a4-45a6-807c-215bdffcca21,TCGA-A2-A0D0,69.5107,38.3901,0.2008,0.0305
1006,327a2395-85c8-42e1-9638-8e037a1723ed,TCGA-BH-A0BC,3.83,74.8071,40.6998,20.8721
1007,328dfcb0-b5ae-43f2-bc87-dad0ab3df9e7,TCGA-B6-A0I2,19.9943,48.3924,13.8457,0.1327
1008,32bc7cc4-d185-4594-bbee-4b96410be512,TCGA-A8-A08T,18.256,149.692,239.1745,7.7311
1009,32efa6e8-6b19-480a-9d04-ace02e93318a,TCGA-A2-A0CW,36.9478,160.4665,282.9346,37.3151
1010,49717f75-0f2d-4e1c-9a12-f1cd7877b80a,TCGA-AN-A04D,73.3096,63.8607,0.225,0.0721
1011,49a2fd48-744d-4d88-b9b4-8c778d4f48fd,TCGA-S3-AA17,15.9942,95.0096,203.6936,0.6263
1012,49dc3e68-6206-4f16-969f-a758cc7be8ed,TCGA-BH-A0BA,18.7319,144.7931,146.7943,5.7922
1013,4a16429b-884f-4c95-8683-feeedf0d6a55,TCGA-A2-A0D3,3.2133,210.0692,167.4161,162.1335
1014,4a831893-f4ca-4357-a756-b5e954e35dd7,TCGA-E9-A2JS,34.1007,177.1024,157.493,3.2596
1015,4ac693e9-10f3-46b3-9d46-df3af7b0d259,TCGA-E2-A150,24.3029,64.1387,1.3553,0.3117
1016,4b0d295c-e185-4b52-9752-178e5bc1d47d,TCGA-A8-A0A6,7.3457,178.125,60.4945,9.724
1017,4b4e4ea8-6eb9-49ad-b880-c5065fe6517f,TCGA-E9-A1RA,18.2505,117.6683,103.7717,70.2959
1018,4b620966-b4c7-4615-bf58-ca9d3226b9bd,TCGA-A1-A0SF,16.7734,125.6448,99.1798,79.4657
1019,4c313e5b-4dc3-408e-8e92-22427f74743e,TCGA-AC-A3W5,23.5098,2837.3542,6.8321,1.3461
1020,4cfef7f9-f1ee-401c-a2a3-c225d4adc3b6,TCGA-EW-A1PA,28.5254,71.7234,374.5731,3.0831
1021,8986a141-eae7-4157-b695-02cc6fc3b071,TCGA-BH-A1ET,0.8716,88.1268,59.3057,31.9752
1022,89a8da07-4487-47c6-8d3c-442a87e4f632,TCGA-E9-A227,12.4047,68.9543,89.81,42.8867
1023,89c128b9-1c6b-4c04-a4af-7066772e783c,TCGA-PE-A5DE,13.1818,67.7966,101.3352,32.6417
1024,89e867de-d30e-4bfc-a453-0a76309dabd5,TCGA-C8-A132,22.5409,2670.6747,187.184,13.41
1025,8ace3b8c-f23e-48a9-a137-9e046bd9549b,TCGA-BH-A0E2,55.3209,63.2765,134.5079,20.3219
1026,8b525ec6-d24b-49d4-bfcb-b354de4dae7c,TCGA-C8-A1HM,72.5007,77.3904,380.7754,7.3384
1027,8bd68696-5eeb-46d7-9dc6-c39c849029a4,TCGA-A8-A08L,60.5131,203.1505,29.2915,0.0881
1028,8c09f413-e938-4f2e-a414-84f0e7fcfe41,TCGA-A7-A4SD,50.3607,82.227,0.9016,0.118
1029,2e82e576-3095-4aee-9853-65f676647c34,TCGA-AO-A03R,38.028,14.5836,94.0292,2.2691
1030,2e8e70f2-c781-44c2-8f12-1f8c2f536aa3,TCGA-AN-A0FV,22.4177,3072.146,3.8632,0.353
1031,2f4cbedf-ed7e-45a2-bf34-f1d1e696bdde,TCGA-AN-A0FK,23.6079,89.0094,462.7569,118.6306
1032,2fd36838-5a83-433e-ac80-b1f77448e5aa,TCGA-5T-A9QA,14.1779,216.2315,51.8289,1.4831
1033,2fdfd287-d13c-4910-9788-73987d45908a,TCGA-A2-A0EM,11.7533,132.0,233.9413,247.4511
1034,2fe854b4-bac9-4801-9a1c-ee99388e8082,TCGA-AO-A12D,20.7358,2756.865,1.9464,0.6829
1035,30047d32-0833-4aca-98d1-3b9ab7122863,TCGA-AR-A24N,48.5089,126.2778,374.2277,55.5376
1036,303a1d77-a37a-4966-a4a4-9981d99ba1b4,TCGA-E2-A14Q,,,,
1037,31427699-e27a-4035-8925-6d8d6900d097,TCGA-E2-A3DX,9.3507,445.176,103.5551,69.0147
1038,1b4cfad1-e353-4411-97b6-2b7b9309e95e,TCGA-AC-A3W6,14.1424,69.0378,106.9977,1.0126
1039,1b703058-e596-45bc-80fe-8b98d545c2e2,TCGA-AR-A2LK,74.0501,125.722,558.0499,142.0741
1040,1be375fe-5ae5-4e75-a729-69f86a661d9a,TCGA-D8-A73X,9.3777,133.1931,257.6625,195.5042
1041,1c3610f7-e0aa-48d7-9a27-0dbaf6e244f9,TCGA-A2-A04U,37.2913,28.2135,0.0779,0.0779
1042,4e42fdc5-2a8b-49e9-87ef-6db7a6692d08,TCGA-B6-A0X4,4.676,78.7005,214.6089,63.3383
1043,4e509f73-99c7-48eb-a3a4-d34e3bface33,TCGA-OL-A5DA,9.7491,199.6276,137.8644,19.098
1044,4f321d41-3255-46a4-ae0d-1cf39699e624,TCGA-LQ-A4E4,22.9032,115.8239,354.6451,1.2581
1045,a8f5c479-8685-4e2d-bb60-63f1cc651083,TCGA-A7-A425,16.9829,118.9884,128.5706,31.9064
1046,241fffc8-4250-4cfa-b2e7-e68c33ae07dc,TCGA-AR-A24U,27.8424,1223.5537,3.7382,0.8388
1047,24334ac1-28a3-4b61-b590-3f51e375b247,TCGA-BH-A0HK,2.1915,120.713,71.8261,15.3787
1048,24e39609-9645-43e5-960b-db5446eaea65,TCGA-E2-A154,34.4529,165.67,369.5395,276.3535
1049,cab38ea8-4555-413c-b81e-4621aac4ef85,TCGA-BH-A0H5,14.7972,93.911,71.7056,12.1106
1050,cb0a2055-2168-4454-8755-47dd613db36f,TCGA-A8-A09R,35.7396,281.539,125.077,2.1173
1051,cc074b7f-d3b2-4880-902e-bf10e667b665,TCGA-BH-A18J,56.6848,109.3977,69.1585,5.0454
1052,cc0902fd-a2fc-4327-929e-d4219e32e1d7,TCGA-AO-A126,9.1041,78.4549,27.664,2.0098
1053,cc348a26-ee11-47a4-8b51-de922967e175,TCGA-A8-A09V,,,,
1054,8624354c-af25-423c-9c71-48a5dd821097,TCGA-D8-A1X8,,,,
1055,86b7b206-8e69-432d-acc9-bccce710955e,TCGA-AO-A0JA,34.0758,98.348,100.2216,8.2395
1056,86c6f993-327f-4525-9983-29c55625593a,TCGA-5L-AAT0,6.9193,156.7722,86.9088,9.008
1057,86cf879e-3b40-44dd-aaa7-6f49f54a15d9,TCGA-AC-A3YJ,6.4929,118.3023,169.3979,114.0823
1058,87281a89-91d2-44f7-9f80-668567ad5c72,TCGA-EW-A1J6,3.799,20.7696,153.6052,11.9043
1059,8744733a-7b46-43aa-bdef-64876816adbb,TCGA-E9-A1RG,17.635,114.347,161.333,23.0789
1060,8785012f-f73e-4d68-87cf-1d804af32782,TCGA-A7-A13D,58.1483,99.4073,1.2219,1.9397
1061,878f975b-94fd-4d69-b7e7-1ed3ac2ee438,TCGA-BH-A18H,12.5844,62.914,142.7056,34.2792
1062,e4fc0909-f284-4471-866d-d8967b6adcbc,TCGA-E2-A14P,48.8305,3000.0529,1.3282,0.4438
1063,e5aae05a-478e-4a55-a27c-12b2b4be302a,TCGA-AN-A04A,22.6827,56.5324,61.7897,6.2814
1064,e7a00d67-2c26-4d1f-bd17-35f659e88bc1,TCGA-BH-A202,43.388,799.7251,90.6472,14.6619
1065,e7db08a7-b439-4230-8dc4-1b54af4736c4,TCGA-WT-AB41,7.8224,65.0634,80.004,1.8765
1066,e828455d-4680-41b2-8a1c-1582e3790d62,TCGA-BH-A0RX,17.9969,38.0415,8.326,2.3087
1067,e89a9deb-6321-4e61-b412-b4993d4277dd,TCGA-A8-A07L,68.1247,146.4676,858.7739,12.6952
1068,2585edbd-3488-4100-a4ab-a161252a31ee,TCGA-D8-A140,20.9163,276.4974,285.9253,1.3337
1069,3af31fcf-ad0c-4fd9-a8e3-10f9176b5e9d,TCGA-AR-A5QQ,28.5113,26.0755,1.8601,1.2107
1070,3b01d064-8c00-4972-9f07-407eac8e7534,TCGA-BH-A0HX,28.5583,136.6534,140.2485,5.7327
1071,3b1f7e48-216d-47de-ba79-db350f52bff0,TCGA-C8-A27A,134.5527,72.851,123.0471,21.1658
1072,3b963d72-ba5c-467b-83c9-fbdb462510a3,TCGA-A2-A25D,11.8516,120.534,22.7202,0.2093
1073,3bf81a9f-abb4-4495-a514-fd3865e13a03,TCGA-BH-A201,28.2869,118.885,94.0457,94.4405
1074,3c08aabd-d5b5-4bbe-857c-38a7527b2163,TCGA-A8-A085,43.3171,160.6654,249.1169,0.2131
1075,3c275152-d04b-440c-9621-2fc05ea977b6,TCGA-AR-A5QP,9.1904,125.4084,165.2941,9.4095
1076,3c612e12-6de8-44fa-a095-805c45474821,TCGA-BH-A0W3,53.2805,271.2793,570.7411,52.1339
1077,3cb06c7a-f2a8-448b-91a8-dd201bbf2ddd,TCGA-AR-A24V,,,,
1078,3d676bba-154b-4d22-ab59-d4d4da051b94,TCGA-E9-A1NE,24.2679,84.468,71.6087,7.6592
1079,dfaabd03-2d40-4422-b210-caf112ff4229,TCGA-AC-A8OQ,25.8195,61.1024,1.1542,0.298
1080,dfd0b7ba-c7d3-498e-b455-346301865452,TCGA-AC-A23C,16.1181,680.2476,354.5433,4.052
1081,abdc76db-f85e-4337-a57e-6d098789da03,TCGA-C8-A12P,33.6438,874.7699,0.4872,0.7164
1082,ac075bc0-1b59-4557-beea-541694faee03,TCGA-E9-A1N8,74.0589,54.5655,0.1356,0.1133
1083,ac18b3a3-8d52-4e35-8625-673171a7fd92,TCGA-AN-A0XV,19.8283,72.3928,377.4511,12.394
1084,ac68d219-5670-4ddd-8df6-8aa7ad59e5c7,TCGA-EW-A1OV,38.2085,75.0,0.6262,0.0789
1085,ac6d3ba9-f84f-4657-aa85-4d66fb7c09da,TCGA-A2-A1FX,43.6662,122.8505,247.8713,54.3616
1086,ad0fa961-c085-4f38-b3db-5fc0cbf6b64f,TCGA-AR-A2LO,17.0179,155.4039,67.6277,49.3751
1087,ad6d26ab-6568-40db-bfb0-394d40e801cf,TCGA-D8-A27V,12.8462,98.3664,296.2347,15.3545
1088,ae65baeb-6b78-492a-8c63-bb7e93e83dc2,TCGA-D8-A27M,69.525,45.2744,3.1102,0.6998
1089,ae8c77fe-e6c8-44d5-8265-4a38c637bbef,TCGA-A2-A0YF,47.1967,127.0178,579.8867,20.5758
1090,aeb6a3a6-b57a-4c53-90e6-e833777dd2a1,TCGA-BH-A0H6,8.1563,110.1709,155.0969,478.1478
1091,af0acaa9-a61c-4e57-bc0d-453ad5bf193a,TCGA-OL-A66L,2.8134,104.0133,37.7937,11.9451
1092,af2a8e2f-2ae1-48bc-bba5-0e2c077c4e48,TCGA-D8-A1JU,2.3728,147.2834,213.3885,10.2993
1093,af5453a9-cf1f-40de-aec4-0e0710908fb7,TCGA-A8-A0AD,11.1937,215.9714,380.2327,98.9874
1094,af97e043-88cb-4f99-8f8b-9bcbcccdf842,TCGA-EW-A2FR,19.363,3193.9953,2.6096,1.4894
1095,b0700958-5f90-4546-b35f-635cd506889b,TCGA-PE-A5DD,15.2501,69.9841,215.5622,21.6844
1096,b0bcb829-cee0-4247-bb75-093a5bea89ee,TCGA-E2-A105,25.0277,171.5249,488.5342,10.8194
1097,b0f8d698-a30e-4d8d-b0a2-a5a01fac8406,TCGA-A2-A0T4,45.9439,140.8602,257.0612,69.8533
